bal0,first_wd_hours,owner,ran,tx_sent_count,wallet_age_days
499.849604,,0x9656a098a2d6484d5c6e871bcf711e89337e5aa0,0,86,920.0
147.340821,,0x45c3c62b1f449bdb23951aedb1d2eac6707aebf5,0,0,
20000.0,,0xdac4c7c21a3d9739f0015e9e17a36b41d2b59370,0,109,613.0
100.0,,0xf619fc95d58b25b708f36a6452760314bf8bb173,0,406,544.0
2315.0383029999975,,0x5f40189a2349544d4a60e2d433b07db14f67bf79,0,770,1356.0
40663.554265,,0x9b616ac1d31f17be9b23560d93699ca7732e2808,0,5460,970.0
12985.569999999996,24.0,0xd866ddb9c64d9a01d3aad76e953f9649436fe977,1,526,392.0
76643.13269100006,,0xb274450802a256cbe85c2382c3d524143a421308,0,153,973.0
195.0,,0x5e5685c46e414b4ee8c4bb6b8fd92a2871b8b7d0,0,25,1156.0
16423325.0,,0x9c2254a9b10d837924a1f9f0649cdba964361b44,0,4,515.0
1942.318631,,0x12a1049edf2fa7b1a76b929701608695c4d305fb,0,3,786.0
66583.250032,,0xf83895c42ea4c2b6e1f597828a1f27a0d7147497,0,1503,925.0
15000.0,58.0,0xeeef86fa450f05426d9e6d7a59466e15766b6560,1,4,685.0
4146.802414,,0x3df44dc74a3aac78a6018e520a831c7586ffaae2,0,0,
238.676299,,0xdeb4d73a6570462bf27d4cf1ce1a8a361a844196,0,0,
586.151608,,0x54f687dbc64546effd8c0b706f8970d494d14851,0,128,840.0
4004.487968,,0xe6ae3c8fb8ba650dccbc38b997a022051826ba90,0,104,1241.0
100.0,,0x7b363d90f847c1fff0013ab6a9a4b79c974d760e,0,3,995.0
164.531015,,0xdb7b104e7f017363cfdb9a042ae679cc1a4e354d,0,2,798.0
19988.0,,0x3e72e53c212ebb92b1d68a5efbb2e733ff1d6eb0,0,5,689.0
2491.0,,0xf8d0a933a3b7cf0004ac841c620055b122bc2c7b,0,3,772.0
143.401768,,0xdb4e26cf683e4c41a05d5868503e6827b27b99b8,0,9,867.0
325.0,,0xdad21fc246f17a32d1a6559673b91416fa2e4837,0,131,756.0
126883.525001,,0xa8ecaf8745c56d5935c232d2c5b83b9cd3de1f6a,0,0,
474.991374,,0x03a39e18bbce7863ff363b994f2001ab72778051,0,60,828.0
683.83,,0x61da9c8be516e102acd1eb6395874f6520facfff,0,23,372.0
101.0,,0x7b0b35b416631f05f321fe74990817dca81cabde,0,1731,1806.0
9992.4,,0x2acfbaf1b54a5185f9bcbe3656b6e89a305382e3,0,2,675.0
