owner,ever_borrowed,n_borrow,n_repay,net_open
0xfa50bd209c8c9df4d5d4a171d12ee6a82786949a,0,0,0,0
0xadaaba40eb86359e35f8af15099174a0ff4cec6f,1,1,0,1
0x58654f05384e90004ec571ce732598c0f0b0ed79,1,1,1,0
0x3bec928cce3f397a0fcfcba8ad3bfdc8cbe0544a,0,0,0,0
0x7a148eb40bf91d6ce4cace6c9ae1ad4ab5337d21,0,0,0,0
0xaf11661761ec7d63767d1159abafe4ceb1ff0db7,0,0,0,0
0x892da364f47d1dbb2e9a48d8296c3bc0982b759a,1,2,3,-1
0x939cac27d5944bafa6571fe7a3552effa72db1de,1,3,1,2
0xb30452beca9c462bc6773582c9e0d70cc60e7321,1,21,23,-2
0xdb9427d1b2576b2a8b2aa53ee14bd14a1b04ce92,1,21,21,0
0xa79980952b9842062a3838bd30b68323452964bd,1,14,5,9
0x454ed4e1036c497f78d7accdf0b0a1022e8ac825,1,14,11,3
0x7cf90106bafcf7716563f4cf92430809853162cf,1,6,2,4
0xe9a2a0333cda4d5b546835cae6a6f466f570774a,1,1,0,1
0x40e34e3846c3b9be9097048ad17ae7f3af5f5180,1,8,1,7
0x39d637737cc76c5849a52c7d3b872a1eb22aa71c,1,16,17,-1
0x231f77f0c4d7a9f2e20767c7b76ae745a6c547f9,0,0,0,0
0x6405a9230b3dd32ef9dfcf198d514a806ec465e0,1,2,1,1
0xc9339acd3a417c8697ebf082e05b721c9989270e,1,1,1,0
0xcc739b45da0123047cd0103b88f968b22ebdfc66,1,13,18,-5
0x2c59aefc45405b75e88c2167a810d42847ebbb5e,1,1,0,1
0xe306bbd2fd51a435e21449223fb398376c0a37a4,1,4,2,2
0x200a670dc65045f228016e5390f4628f1e1e0971,1,2,1,1
0xe0e3727212366d2f631fda656cca267a63946fa5,1,3,1,2
0x7482826e011585678384c9bf186585feb8878d66,1,1,0,1
0x8adcaf385184767a1b26349b080a50e9fd985541,0,0,0,0
0x9f5ea6af1ce2e330c369b67bf31bdccc1e9a1123,0,0,0,0
0x10a95a83a0188f14d51cc4be497a95b15053fb5f,0,0,0,0
0xa3a42d41f1c1b5b2965f6e01f76cea5fac05e36e,0,0,0,0
0x11a1a2dbd2f203f55a307059d6c85b6adbd37e93,0,0,0,0
0xf616b55699c0a2169aa25eaa91c84d7adc9e5bce,0,0,0,0
0x288b67f2b59a3255e5c856104a5f5ad2d0f1749b,0,0,0,0
0xeabed8538923d8b8e0616938f8dc657f3cdf74c6,1,3,5,-2
0x4c2168244442b55a2d94f449c4b221fc6ebed596,1,1,0,1
0xf7411a3f727b36f56ff3a871163c21e56d672656,1,1,1,0
0xa1e0f32b1b6979ab9cf5d6d8172091405b0a5e75,0,0,0,0
0xc6f7cb66f28954d1eb265d3ae3e24ff20d45d433,1,2,1,1
0xba8ed9cd40d47b58dff8b3c2419e9abc7ae14c35,0,0,0,0
0x489cc1dad0e18986242095f50728703631b20ec9,0,0,0,0
0x062448c42951e288704c4ab4a57135ff9247aa79,0,0,0,0
0xf3c862f449f28e7f53b42b35386d79ae0cf2d117,0,0,0,0
0xc90c3a70654fd4a149a985f6cb47ab9bb8698ff0,1,1,0,1
0x4b6f7ea3e6e1057415ae8bf719965339ea3eb71b,0,0,0,0
0xd7527335b501e754dba52f6d871878b97f2f0d4d,1,1,0,1
0x2eb465a1a7b3f8ee513cf2294a6b46c6259e966d,0,0,0,0
0x0f28fa701eda5db150f2c6ccfa220e75cd839efe,1,1,0,1
0xcdb3ce70f270ac4d8b53ea718a4911cc691f2e43,0,0,0,0
0xed61492945bc4427f2b5ae998121cc2c213350fa,1,2,0,2
0x13224f6760c29f4da18ee3fc5436e64010f0c1b0,0,0,0,0
0x6af822566af7bb6129b32a0f8562b3808d10d3d5,0,0,0,0
0xfbfbc3b63259a7900c6bd9ebb2690b3153836ae9,0,0,0,0
0x93b723f140bf4316c0b92d15e7032eb46af62f8d,0,0,0,0
0xac4a4727565ee0a9089058fdbc72b578405854dd,0,0,0,0
0xb3d9e0017f42776694456459ffe88f0ab477cbce,0,0,0,0
0x6ccbe0cea9d57d761fe95295df9d91247a1319a7,0,0,0,0
0x790116d0685eb197b886dacad9c247f785987a4a,0,0,0,0
0xd5f95aa6b7140d12442b80895021deb55c7b47dc,1,9,5,4
0x0353da8b9b67cfa5b41dd29e6da4fa171da02a99,1,12,6,6
0x082e9c0bd157d085851dcb439df845ea652cb823,1,5,10,-5
0x68045948a843aa17449b11f061e84d5e33dae98a,1,13,18,-5
0x8f95801d603842c5c60f74d01f76257dc8d2b446,1,2,2,0
0x2e8e509cec1f334d59d150575285029f2bc3c623,1,10,5,5
0x7c7748726efb0ca3e43b6bdb237bced04b237bf9,0,0,0,0
0xbcbc4ff3f3bf19b00b2bf636fad16b8e9d3487c1,1,3,3,0
0xe3ba1e5594494cb0933ed817e589246d0d430731,1,5,3,2
0x2caa754d4d21aeb280783241eb0b21cdc8fb1a59,0,0,0,0
0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1,637,255,382
0x639bfa7dfa6886ffb90e46120aa25235d34249b1,0,0,0,0
0xb04dd97ec88ab6e1b007d0791279f6b74be4eaf5,1,16,4,12
0x3656dae6c6040d5930250a9792d6830ba2e1a470,1,1,1,0
0x905defdec5eb4f6cd9d9ec4d4c52fc330ef2026b,0,0,0,0
0xeca301e13633b8f97983d9dff4827bb095a7dcc9,0,0,0,0
0x82d2f6d6c1980abd6aa68b535ce55fa911d7c64c,1,27,10,17
0x60865244d168f8adc2c5afe6be135094b19c5c77,0,0,0,0
0xce0b1d1217bdfe331f67587a56fc44833a940f1c,1,1,0,1
0x5ca68bff2190de7d9861e9a3e2726d6e36c946d8,0,0,0,0
0xf04712400c1e2ca74831dc6808610654e3194d74,0,0,0,0
0xb9717bc4b3209c849127d57f9df925baeb8ce867,1,3,1,2
0x6274a4620c2c62cd16a33dde9dbe25047c45aa8b,0,0,0,0
0x72b203e4f758cdb80ca5bcaa2a1e2c4df12d9dc4,1,6,9,-3
0xf8b7d81d600d99145405188aa58e07bd923ad277,0,0,0,0
0x9cbd2cdf238291d405c2c8fb0737ab641364bb00,0,0,0,0
0x54a0c58d2d38f39bd01f3a2761f3ada530001cee,0,0,0,0
0xc15181dfecaeb508cda99bd74732d4dfe8e9587a,0,0,0,0
0x0fa699182dfa78f1a22f8abd4c93923dce5d653a,1,1,0,1
0xe875d12fa2799a54b87d97d06421395e4dacf6a7,0,0,0,0
0xa9bc1f7e3901b9992892d0b20d9c15384de7a4f8,1,7,8,-1
0xe9f3ba9d53ddb1dfb39e391476ee046c817e2326,1,26,13,13
0x9a058cdd15f37c4ef10781435ea7fbd3ddaec9de,0,0,0,0
0xfaf55381e8829df637ee008b21e0979df9fdbb69,1,1,1,0
0x708c8673f83e87c1ff398f0a474f2167797f8258,0,0,0,0
0x22ae723ee928a3c45a07da4effc47db013c040ab,1,7,3,4
0xf08f6927707a05e1753ae9d839355af055fa0f45,0,0,0,0
0x5fdd702a970b42e7124e5ac052217ea959a71078,0,0,0,0
0xd691e2af2eded1ad3faefeebbfa1d299edbaf7a6,1,10,11,-1
0x57c3316cdb48536a34759feb38a50ccf79711d8b,1,18,13,5
0x74e07962ba7ff426d3644ca66f6822d297989989,1,6,1,5
0xd1da235c93496317a9dd2f5d22b9fd622a0af1c4,1,58,26,32
0x3633890e76fa34b375002464f4833a8096996873,1,1,2,-1
0x193ac8ecb86c04292ed3f2afa04faa4f384a0dae,1,5,10,-5
0x800ecfce7b082eac7c03f1fbd92f2bb00ba8fa54,1,4,3,1
0x2de1369ec7bf9af1b6e9cb894171ec0e103dee00,1,8,3,5
0xdc108ef8ed085f8ca5ec9240974de1251029fac9,0,0,0,0
0x5fcbd88e694f4a399f717a84618e6569c467eaf6,0,0,0,0
0xdf45e0868c741341fc14b43f59d641422542c578,1,54,16,38
0x20b3fb70cfeb01ac7ea11a412572848139a2b748,0,0,0,0
0xc13da0f3701cbfbba6744e513ea9d3eabdc1c588,0,0,0,0
0x5b87a9b1138e47d1a52b03611da31138045acd5a,0,0,0,0
0x324290801126bea40acc79d187537ff48057650b,1,1,0,1
0x8697cb1d4b8c981e9da72bb0cff452771ab10907,0,0,0,0
0x084fb4b761d83a548c9b54a06d281f5947a67856,1,3,3,0
0xccf6f3147e6ad8dc2745504241080656ec52d05c,1,2,2,0
0xf292c8167bba21806b3525ca4cacc1ea755b9747,1,1,1,0
0x2730d8522d1450d59d567f562774a5b1fa350e12,0,0,0,0
0x1bb72531ef6ef9bc2e814417090aea519cf9d132,1,2,1,1
0xb49f86d0223437d3e6ce9767e88dfa0413682941,1,2,2,0
0x18b17db2eec4032b5264add22b6ea19ad57c2e88,0,0,0,0
0x6cd6604bef8786ba11d5b04777916d3ddfa313fd,1,41,30,11
0x3ec9e5b79091eeba91a1e167421ffe87812e3487,0,0,0,0
0xc2c1039d6216e12f2c1408276008f2e95f103853,0,0,0,0
0x3e4875cb28a5b4a14ca7de623da2bca494801bc6,1,43,15,28
0xe213126ee1c9428bf8cc91ec917373f69ea494f5,0,0,0,0
0x72148f92a6b712274e5872d2296ccb1c5dce7eaa,0,0,0,0
0x084c06385d96150127cd153fbfe19413d8f7a382,0,0,0,0
0xca07d05f84ebc8f4bf373808c87e1803e0565aa5,0,0,0,0
0x300b9ab2ed1ee306ca8613ab43caffa3694381d0,1,4,0,4
0x19dd2c36a632a1662523fc89776f0f3eec2e6b8a,0,0,0,0
0xdcd488d996e3f6b69f24fb4b5c347c4751bc8a66,0,0,0,0
0x569c126c861df28ad694f56d08a98c8afd30a88c,1,8,5,3
0x344b9d6f155d3071c0db724aac8ffa11ad70a4e6,1,13,14,-1
0x35a807f9dd68c7b03a992477f85cf5a08ee9a69e,1,30,84,-54
0xf3290f1edd5e936be5121c3d667ac52fa59faa83,1,3,2,1
0x5db43b176860bdc65fa18f839cface35a309e5c7,1,60,28,32
0x88c9a972f47c82ada656889e5e5d8c97fe3df301,1,33,24,9
0x4178ccf4ad82a117347eb0afe3a37243eb04f588,1,14,6,8
0x287a893eb8dd274bd5f576af3599dce39cfb9b91,1,3,3,0
0x41a0a0a5f2b731c19b8c0e61e9e2d95facdd1089,0,0,0,0
0x8594d7a13bd4da9bc6bab2a2383fefbe039499ee,1,5,4,1
0x41c26a0e4a1e9c45314ce1b55426f635d008d0c5,1,10,9,1
0x48143538590587df4de00a77c2dd52f689088335,0,0,0,0
0x570cf51ac81d5871d7fa72fe1f02eb71670dacfa,1,2,2,0
0x342b7a51c264345803d0cb7d1162504e9e378828,1,10,9,1
0x64b0c1918b4ffd3a77835229a69c01ce3219a58d,1,6,4,2
0xdc91dcd5de2aff7eeeb84648ce15db10aaf53ea5,0,0,0,0
0x62c1b4ed079a159f06c7d2b8bf9c869a8041f7f1,1,2,0,2
0x7e4d5a1659c400a2d64425375194923a89084338,1,1,0,1
0x38bc05d7b69f63d05337829fa5dc4896f179b5fa,0,0,0,0
0x2b615c393bdbcb37bc496da96d54e1350dc32365,0,0,0,0
0x33415dd9c4a451e12c0493ff9795bd0586c3ec1e,0,0,0,0
0xcae643ff242d6d46c426ffcbc3e2106ecd211604,1,1,1,0
0xf7dec125f4f16b8c791e90fa26a5ac115de66962,1,1,0,1
0x2cd378ab02d6169d6498646df27ef8aaea86a09b,1,4,3,1
0xc18f38c96767ca53c52f86af8f71d621092f7fd5,0,0,0,0
0x4f492eb78b55777a03f24a36e4273c567f59ebc2,0,0,0,0
0x869ec00fa1dc112917c781942cc01c68521c415e,0,0,0,0
0xd06db001d3200ba809fa26d8bf309cb98f6caf55,1,2,2,0
0xbfa654beb92858cba735ab63f270dacfc58ed66c,1,5,10,-5
0x8f162a923d15d3402fa2c5bfd49fb76ca1b1c6c8,1,7,7,0
0xfd9361414ea4d1ec1b467c42b4a07390ac7f0c86,1,2,1,1
0x1d084b69f49660aab854f0108e19d47ab7b41ae3,1,8,2,6
0x3c6b7b0fdb4e87d08079594218eb67c94e1cfa29,1,5,4,1
0xf1f304def83d6cf4680a81c49cac184a8119a538,1,12,7,5
0x33a10125756889adb6d0dbd1f76f5c04c31fddee,1,1,3,-2
0x0137e460a375752ccf784073667feec34edfd7bf,0,0,0,0
0x792f827320205caf38070d97aa8213e1948ddd3e,1,19,11,8
0x45f1d5257f23b581af614e5c8b708fbc38c7d27e,1,1,1,0
0x3dba084220d8d70ca0aa6061cde06353e2d03db9,1,1,1,0
0x4bb180666349ce7073b4789b13f3723b0868a502,1,1,1,0
0x88cc7e7e8812c00d5cdb61a605d35eba91dd0ece,1,2,1,1
0x8d537d20032d171ae9366717efcc52210a900f9b,0,0,0,0
0xc31f343207ee02133d32784fc3388fcdea3f765e,1,1,1,0
0xb4d3fbb2c3c948d94fc790de991f77de642232c3,1,13,15,-2
0x90adb2af2118e0065816a29623320a473000402f,1,23,0,23
0x1c4a7eff94e1976fa22925ee91138fa2d6bdd7cc,0,0,0,0
0x10b6c764cbfe29e19ada84eeace7313f489c957e,0,0,0,0
0x29ce1c4fe8875e2b7ca04099587dbfc969f8f4d6,1,1,0,1
0xe9f9c3c4563460dfda54ff88e4341d5a2213c7de,0,0,0,0
0x97774b62789cccba78940c024adf2a69006e376c,0,0,0,0
0x91d27c33474b9194004792e34423730b2f2274e2,0,0,0,0
0xbdf55877f760973b4a0feeb09a3e5a00e940097c,0,0,0,0
0x657fb27729e26c83357fb258a4dfa967a867b5d2,0,0,0,0
0x292659de4a3be50b3a454083a7434fe7ced0f678,0,0,0,0
0x2434f861cd062a403ffafcc616dedc81f378b72a,0,0,0,0
0xb1f56a37738c16d150c9aaa5441f056e65f4fbd6,0,0,0,0
0xe97968cd95b25032e6a538c7708f09f3ec37813b,1,22,7,15
0x94db433e177823aed493c93e31aef041dc5bfec2,1,1,0,1
0xb87186765f4951dce0342fabda15b8966513a464,1,1,0,1
0xf728b1f95bdc795b537b2d7a1386f4f733677839,0,0,0,0
0xcc8c3176c69e8cbb60903cfc91afd383eb6739d7,0,0,0,0
0x61cb791293a933da2d1f6d74a6b5207bcd186b79,1,1,0,1
0x2309e6204f3246b0d74628a47a8466a694cb8ecc,0,0,0,0
0x7f49ef9b4a89d82dcf0904a5c029c87e08b09292,0,0,0,0
0x507948afe12732d6a51e208cab0507de3445eb4f,1,2,2,0
0x91cdcac01b47280fa3dad153a37927bb54de4743,0,0,0,0
0xf1af825b1d0e55eadce815c8e77f482f4eca7852,0,0,0,0
0xee65bb3b7076989d28e7b1a9bbd67b6683f9ab31,1,1,1,0
0xcb397b4e2612ee99a1591cb40db3c837bc1b2c35,0,0,0,0
0x198f01ef8596612697b3758d10f91eaec68a1de9,1,2,5,-3
0xc944b93510ccf18b1a763952cc415e6a9c0fa689,1,1,1,0
0x84887512c5c34bf478d4b963d0aec18d7cd590b5,1,11,13,-2
0xa2091f370bf0f56d014cfd13ad86d876b434ee84,1,25,15,10
0x5a0d6d0de7c74899f09d3509a429beb7d3b4b1d0,1,2,6,-4
0x864b81c40d8314d5c4289a14eb92f03b9f43b6bc,1,3,3,0
0x71a780d5a76547782b6073d8539244fb0879b518,0,0,0,0
0xa8c4e3ce1743d0f2a6c227548c982a7c40569940,1,1,1,0
0x7bb9791eb21bcd77bdf700e81ba7529720aff152,1,3,2,1
0xdeba740c55979d4c6b7190d38881c9fb10c4bc0a,1,3,1,2
0x5b450e36395a60edafc93a2456c23ad2efc83aa2,1,1,3,-2
0x2fd55b9133b3343d52a2d38e30a43db9126b1eb4,1,1,1,0
0x8e24bad6d300504aefc2fc9f37b973c966b82359,1,1,0,1
0xe199ea2cdccdd08d793c2d25ae5b974cb38fca72,0,0,0,0
0x9124554cbfe5ec995dec1d7437fea8dff50e5ccc,0,0,0,0
0x16194fc4ea7f0c8ea1f7b83fe53bf7eda03500d6,0,0,0,0
0x83fc52b0262f0278c32c5f1b90a4f58070fec503,0,0,0,0
0x27688f918f14f8806a90a5412adad4d4b731cc9a,0,0,0,0
0x9736a03825b122d5a98f2fb423625a09cc0b68f2,1,2,0,2
0xb8c8d5ca07c82e7e4c73f0ce93e2a7dd08956cb2,0,0,0,0
0x33a924165e1f2be5142fd19d1b2f091cb23bfd3f,0,0,0,0
0x0364c42a15c2cc3073eba1e11ee5ab0c6a1b5b40,0,0,0,0
0x1a857bbba1b42ca1cabe5d97c1db2eed0179dde1,0,0,0,0
0x7dd7b6436e577b6c827cb84c8f447d102dd00ad6,0,0,0,0
0xfd70ef1b6f8f16e87174cdf9ac9cca055bafa276,1,1,1,0
0x487a7083c99629ea09d46de58eef59f461a6d530,0,0,0,0
0x8ca6a5c652673402e02d66e5d819566296ad66b5,1,5,3,2
0xbc2de10b39f6eec14685954928ca4356410a0813,1,2,2,0
0xcf7ac8bac0127c863e5bbff4eda83166b68b5cd2,1,1,0,1
0x0319bc4625896d0d8dd3c2d4c3fff7b5d611da44,1,17,12,5
0x83dfa73e0dadc5f2024802092fdbfca071bc6b3e,0,0,0,0
0x24b333f62ca8317410660f59fa69da5c08785eb0,0,0,0,0
0x4efdce8dd8235013ec7396221a7b4db7cb04b1f9,0,0,0,0
0xc665e2ff0b695fced94809c2c4615a5eeffc2495,1,1,1,0
0x98fd16671999336f65919cc0fac8b5cdc3a67d5a,0,0,0,0
0x10c8421b687d16c25ced13ebba77181bb1ee0a17,0,0,0,0
0x59e7ab3a5148a395b343fd405badc75899483f2c,0,0,0,0
0xfb5432a47cf01c1ad5b549b98423231d3a07ff68,1,2,1,1
0xfff7d07752122f5539020c99626fa4654a91933d,0,0,0,0
0x4934b64813936e9860be1a9fc0e63b66aa578304,0,0,0,0
0x50fd010c23987c3a75301d96f630832a9fe1eb8b,0,0,0,0
0x478c1a5c1a1ee1be30e6a7099ef145a759722dc8,0,0,0,0
0xde6ccca84010b3f450ec7b95501c4cbe98ac84e9,1,5,3,2
0x00324d6fdbaa17b1a5256f396319d513aefbbacf,1,1,0,1
0xe54d347a2c5906f306bca043c5333767c3fd80f7,1,15,13,2
0x5f0ffc1e29e9d9a3df918f7b0637db49c54feada,1,1,1,0
0x9ea1a9a7879436aabb6aae78bab65d20a99f7c14,0,0,0,0
0x815612815d7fb01b1e8a97fe4a0996e77245a3aa,1,2,1,1
0xbda5f592d8132619381c1120131081da7b54757c,1,2,2,0
0xa2ad64b2d890a59ce18c0ddd51a7de9ef69eb3da,1,8,12,-4
0x0a88fd0a0e8d99d70e051495d60b4eec3125175e,1,5,3,2
0x39b26db2e092f395220bbd1a6f46357b8439360a,1,9,12,-3
0x21359f9b50fc84caa592b8bd53e84be06a2658b4,1,1,4,-3
0xf85d965e9fd4607b000110253214f49231f0031a,1,1,1,0
0x7e1dcf785f0353bf657c38ab7865c1f184efe208,0,0,0,0
0xe863c94db9718ddd58b85ea6f85fc0668110ff80,0,0,0,0
0x50f47ba57d0ed5fc322291f343fefb5939484901,0,0,0,0
0xc0aa56dbcda2fd5080cf0b656739748e3da78eba,0,0,0,0
0xd75732455e1c9dcb1b647e4b8238f63ec6f99578,0,0,0,0
0x365f027f73d3d176619b2dd8ca0bdd7766bcf24d,0,0,0,0
0x9e0099f1a3367c1a3521fb39c52a403e6197e458,0,0,0,0
0xc70a90e15d843ffe8ce409039d72b2712d215a18,0,0,0,0
0xb0f76a4c60c6c993ac30bdda24c5f7f98a03249c,1,9,2,7
0xcc1d4ba20ba0eb5cd98e8b71d1e1f6d43362fedb,0,0,0,0
0xbb631ad8c53711490e92422e1be9cac7694b3cb6,0,0,0,0
0x86e9c9b0d51e58c0ca0bf020b6583cd6a9c6275d,0,0,0,0
0x3c93f45b7183de64321db8178a9d0b02e6f12f6e,0,0,0,0
0x11e5af5febbfe688dd52bfadf8831b6ae1b76ca1,0,0,0,0
0x35e4ffdfd054d12d0bf264e707eb286d69680729,1,12,6,6
0x6165c43dacb007fd74cc9d9edd969afa10ac8158,1,1,0,1
0x5ee5152de11ecaebe9be605244c23df4873cbcdd,1,1,0,1
0x49762ed0748bf1c799796bb9f389057f25f2528d,0,0,0,0
0x0f69c82912c9474000056a6547d38e2a5c6ca7f0,0,0,0,0
0x4f74213b42b0db644418c714e83ae57c769f63c9,0,0,0,0
0x680e3686f61457975cbbeee610dcf3ca689e1169,1,5,3,2
0xfb0034900491022d6328dc38743bc470b12dff67,0,0,0,0
0x6c4d27d3ae62b6c1eaa9b732377f7ddf3cf2b1e6,1,4,4,0
0xb1748c79709f4ba2dd82834b8c82d4a505003f27,0,0,0,0
0xfd6a653f95fb5bbffc0f8478f5c198376214c6a3,1,1,1,0
0x816951cae1b3098fe426eaa444e903739bb03dd1,1,9,6,3
0x169fc36aa7a184f5e7fff2ebc861f3a60dc1b1d7,1,4,2,2
0x37ca7cf3bc6c127cd5d70b9ca9b9d5e94b46c955,1,8,3,5
0x7962b0a5635b01f9419353e5e54b8b0ddc9f82e1,1,1,1,0
0xa981719c171c3a5db70d33b14063762ec9a777df,1,8,5,3
0xf46b4deb31a6b5743fea0a3e3bd899bdf6237e5b,1,2,1,1
0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,1,10,10,0
0x923e5261d2d44236474f64c5fb5c839ddd8be6b0,1,3,1,2
0xc80dd50fd6702f81df2f02221161938bebbb5cd7,1,2,2,0
0xce53ae9c25c9de617a4d3d1aee23931cdacb104d,1,2,1,1
0xbbacfd7c73916117bd6910cc85b381c7565ce915,0,0,0,0
0x27af89086c6ca767601e7fdfc60103618fabdaf1,1,1,1,0
0x52a22d9efbed534ecf20b596706391c5122eede6,0,0,0,0
0x002081508bf24ada0e764e2512b7805462c328c8,0,0,0,0
0xce8cae356033c068662de07aee57ee7d4628e3af,0,0,0,0
0x5df3ee425fe4f7903cfed113da02d2730d5cec01,0,0,0,0
0xa89618b0d64fdb38faa689f1c29a2afc47a68c7f,0,0,0,0
0xcb5ab4f1cee8125e22e45be480c7eb8dc674e0a4,1,3,1,2
0x30dcca068f593cbffb5affe8a89f35ae49614972,1,2,1,1
0x1bb8ab54a8598cc286c22f71ccd01cb304a367b7,1,1,4,-3
0x38dd3c67abd7b8f23d20479afef84e8fe2b73e5d,1,1,1,0
0x18ed88f8c22039b53f8b3cc6ee03458288d48a12,1,12,7,5
0x378d3394b03ee2a72fbfa0aba9bb2931de9b09a5,1,1,2,-1
0x70103eaf4c7e6d289ccb11bbe4ab5fbf2452eef4,0,0,0,0
0xad0a0a25354c7b8aacbf14f0f0f3a4c553d2a192,1,1,1,0
0xf88b0a733330a8a254be8ccc31f19070940ec2c2,1,32,14,18
0x93aaad0cb9610dd12743c3daeb9a303d029c795e,1,4,4,0
0xfbe442a95dfb7a583b77247cbcfc3a7e1429fa94,0,0,0,0
0x9013f4dc21c07550514952a60553796704f073f9,1,9,2,7
0x6f6e8d1345939b5e35b3ea7741ec286bb1e2e1bc,0,0,0,0
0xe0c59ed070e4f36d4c2001c71e4d5645ab688688,0,0,0,0
0x236483652a3ee87a1aa4e1057d0f073806cd32d3,0,0,0,0
0x9050753c04edbf18e2f129e852a9a12dd299daf5,0,0,0,0
0x375df727957a2ae2cc26fd4233150403b4b984a9,0,0,0,0
0x8f41ef88ca842e5ecab792d61a18aea4c414f935,0,0,0,0
0x98f93ad29d4fe210b9d33e910335c88c333db87a,0,0,0,0
0x3939d22af089bdfbb96322744234f69db1ab52f8,1,1,0,1
0xce61232cab3c7393c46271aa1f4462f7c7d33dea,0,0,0,0
0x2ed6bea2a0f71a59c383b3dfc9eda5db81c3d871,1,1,0,1
0xab205303361af614ebfce3a515fb73fd4b83d82b,1,21,18,3
0x8f564c7272177663309f704065ffb59f403d96a1,1,23,22,1
0xddf2f1896224fd357161216dac3331e203cc3541,0,0,0,0
0x56fa49538111351819567b611cb46560d0777a03,1,1,0,1
0x86f4090dcc323b731511deef09442d7ca5b7b75c,1,3,3,0
0x2f9936a5f6bed75030a72106986a1b4cf8e0d8ff,1,2,2,0
0x9ce97f6eb946045f5a05fde2ce73751ee5cf98e6,1,2,3,-1
0xf5bce02e24313618ed2e8318dee2b86bf53cd53c,1,97,120,-23
0xe8b695111350b37a7692b91abe9e64c0ed876dca,1,8,5,3
0x32d2d8a08e29668492724b83d81c750123b6b905,1,13,10,3
0xf6417504b7b50ed4dc72fdda8e5bd02885ffd64a,1,1,1,0
0xd9aefcbeccdedc17e037c07fb8cf5bbd2fdc3c82,0,0,0,0
0x6105f0b07341ee41562fd359ff705a8698dd3109,0,0,0,0
0x79457a036ba1c59399353233c765f004e7c06adf,1,2,20,-18
0x9a25d79ab755718e0b12bd3c927a010a543c2b31,1,3,1,2
0xd3c808920d8fccbebd181aae8d4fb2acd1a433cd,1,2,1,1
0xa67868fb4f9828d046490dfc6ffb36a1e7651a55,1,11,1,10
0x6583704dd9a42aa48f54d0245f3ceabec54e390f,1,2,3,-1
0x230cefa37119109cc20351ef6a0a92291a07da32,1,1,3,-2
0x56d55879479e5ce70587c9c9b10d4a8cf8c08599,1,1,0,1
0x2747363d886c7fdcc5187217f1ca493922aa4940,0,0,0,0
0xe5bfcd54860f278b9e52b1c3c98f302fd86f111a,1,1,1,0
0x3a58a4532f8433b20d3cd07da6a6a7146cb1edc4,0,0,0,0
0x63e028e8354f253fc6417cc1a294b3a7612ef26c,0,0,0,0
0xd02319a455db7355102ef3803bf9b2ec3616fe3f,0,0,0,0
0x8467d7e3383ef07a382570eabffe4b92a7a5c67f,1,8,2,6
0x954fc45fbeb3016eadb51f59b376e7e2b2e40960,1,1,0,1
0xd15a94192b9ed7d209a5c78b8a2545acb3aaf566,1,2,1,1
0xe707c5e49550a812473061e548ed5110bf8a38e7,1,2,0,2
0x12058292d1848fba58f7c70f7b14239fe9e3b737,0,0,0,0
0x673036e31e4ab35414bbacc632e4239a91a7035b,0,0,0,0
0x8ad465414b9f04dd85a2da0c09298bca0b0b6a9b,1,1,0,1
0x48391fd65306caa8a67a72c074cf3faf76eb9965,0,0,0,0
0x4eff3973f109215d1b43882382ff770e20a8060e,1,1,0,1
0x62792e576c93c657f7a3d203d3ee69dbd995c45c,0,0,0,0
0xfe91bb5176f645cdb34d5a03c3f5aa6f4629e141,0,0,0,0
0x727b3e0d358d664644e71d3af75d235a6609e5be,1,1,0,1
0x8413d2efe8be6bd9228ec15a126b292da1a7cd62,0,0,0,0
0xba8d448a657d79fda9e6148637eb1843cc80f05c,1,1,0,1
0x8e3a3ff66e959e3ebbe187771d41fcbff7bb038c,0,0,0,0
0xd92c97f700e971eb5ea1076c08c942b8c62f1b23,0,0,0,0
0x907a7104c4bc35c1dfd36e9bcedbc07301167da3,1,1,0,1
0xf2ec422eee29c84e60ae369c2bde92173bc31e15,0,0,0,0
0x9612948dda9d8a62736e1d234cf86cf76096e0c0,0,0,0,0
0x76cea8d9d3817fe361e1c1d32081f7c1ddb6aaae,1,1,2,-1
0x13f169d1f676db9d9acb897accd9c1a2409a51db,0,0,0,0
0xacd4197820b30f17249ef4e9b891ae96fb31edb4,1,1,1,0
0xbd9538f47ed09b15adb95d6de54d69a98eaa4a6c,0,0,0,0
0xb1557f21eb6ddc7e1efe10dc1d8dcc388a619358,0,0,0,0
0x2ecc907d94b4ddd7e4eda8a01a703defea60f78d,0,0,0,0
0xeff59f1f43c396c0361a24a176840f9f503c48b0,0,0,0,0
0xcc5410dfa396db634428405e81ba6cf79337af73,0,0,0,0
0xaef0821fe5a03fbbd16c86337381181e3504db77,0,0,0,0
0xb9fb785f696bc74f2ea3baaf360f21a77cb90dff,0,0,0,0
0x5c2163341a52fadefa32838f896fdb13aab6aa9d,0,0,0,0
0x2e2495004ecb27c81ad17a38edc099edcb16903e,0,0,0,0
0xd8c66b44d5b3883e4ca0b6d1bfa174d2b78a3224,0,0,0,0
0xb4439e107f5aee0d9989cbb53e069fc700117208,1,10,10,0
0x1a783f30b71ff7831a3922e4f94bc55f4a94f939,1,1,1,0
