owner,bal0,tx_sent_count,wallet_age_days,ran,first_wd_hours,wd_win
0xb900a69179031d5fd99454b4cdbd8023a6efb4b3,28760.084624000003,175,679,0,,0
0x74de5d4fcbf63e00296fd95d33236b9794016631,28711.135194,0,,0,,0
0x1dcc3de25463edeec83e3e2683408aa8c6376342,28680.1,25,567,0,,0
0x2db9ca0ca113e180421ae724310709384c893635,28679.601910999994,120,690,0,,0
0xa34e913005640240956afa4b03038b50da58d85d,28615.318434,215,836,0,,0
0xf80c0a95474e471ef5a64452415ae0ef02920229,28554.966706999996,349,797,0,,0
0x6e7103ec14d6f89ebcaf1d526520b9bcbc760066,28551.328595,479,958,0,,0
0x15a64df57c136f77c4b4e5cdaa91f02fd72cf1d7,28503.349974999997,351,1719,0,,0
0x3c80dcdf0e6214b63314b9d1b8de2d6eab4da863,28486.319529,50,636,0,,0
0x27639daacadcf384b264eb3cf51c330fa754f141,28427.264495,1984,1237,0,,0
0x828d6384759cb80da04f02b4490844ed34dd652b,28425.726178,325,1894,0,,0
0xd5e1e1d0f187eb06e9985d46958775601a7bfc35,28408.795460000005,22,819,0,,0
0xb4f642451dc4567e5fe7c22051e11a99dca2fdb6,28405.281171,2199,2030,0,,0
0x082e9c0bd157d085851dcb439df845ea652cb823,28401.476916,1406,927,0,,0
0x18057d13f92a9093df0cc3aa488a3a3c16e1f7fa,28313.683856,19,854,0,,0
0xada1f623befa0cf9479bf1c2781299c1ac7a6fe4,28309.062420000002,121,818,0,,0
0x15396ccbcf993e56eb56a9bc3d2115dc2ccfaa1c,28306.182666,234,769,0,,0
0x6040a3aee014d808ddf4fb6a4d88816012cad0b1,28279.995706,20,547,0,,0
0x2a88487328e89fe6c3b71706069715f301f4beb4,28235.507365,163,1514,0,,0
0xe90e640b09fdef82c3e33f2ba2d80d4a784ba0f5,28217.670715,414,2049,0,,0
0x546959a5b9677b11b85de065c3c538b3a0471894,28148.313056,58,628,0,,0
0x4b7e2d471100b46a5d561eb18fe051e34caad535,28038.348862,394,1918,0,,0
0xe41db1e904d33b4de80af9d27436f1e86f4a3eff,27993.451911,214,467,1,34,28086.682378
0x309cf746a2589d38c2f0cd2f98725e058134005b,27942.019514,143,784,0,,0
0x5f1f822f61141e682dd2deb81b90f1b05a5a5999,27921.455355000006,115,1053,0,,0
0x41077fee35207ca17c44b4321cec9daa0081eef2,27916.910827,79,820,0,,0
0x40e34e3846c3b9be9097048ad17ae7f3af5f5180,27889.568524000002,609,748,0,,0
0x68045948a843aa17449b11f061e84d5e33dae98a,27878.025346,868,943,0,,0
0x71fef1e0ff38ff41597165ec11268b0e700a3030,27860.517886,123,772,0,,0
0xc81f250f6d6bdab0432ef4c56ea170aaa4f2e07e,27842.870671000004,245,911,0,,0
0xa8c408088d46fc81d8fc8bca9f8be6e6580b8083,27790.498817,0,,0,,0
0x465b357bbac5f6f3bc78669db6980f9eaa21d0c2,27774.139165,2905,928,0,,0
0x1845b445b63d55868a456e2b3881b9e73cc2f25e,27669.047598,99,766,0,,0
0x713ebfd54c091790e364a7b8936717137077d61e,27644.592202,108,746,0,,0
0xd63cf266fc40ff845f59ac0b7996c547b26c8721,27618.995733,139,636,0,,0
0x7e04231a59c9589d17bcf2b0614bc86ad5df7c11,27559.880938000002,0,,0,,0
0x1073a2e63fcbe9acb80b2fc3143a2717be188430,27555.715178000002,316,1919,0,,0
0xcc1e0a566dbd10869c071c811aba436357858f05,27483.751594,2749,2105,0,,0
0x79532a9262259fc38f687e956df64720a750e917,27461.050314000004,1337,1336,0,,0
0x42a3de2b03bd2592a2b958277070e64387242fbc,27416.354645999978,224,1353,0,,0
0xfd2b9fb18ab5cf84fc631a681438e0ea307b937e,27400.265581,515,481,0,,0
0xd0acc1314f680599dc1a81c04f5b4f9cede43d9c,27211.954580999998,952,1434,1,3,6496.547898
0x86beddbd4673d161d9505567f6e0ccc4f8362bb5,27131.537283,45,678,0,,0
0xe613300cce4219251c4edb391ab211827f3eea42,27128.970808999995,255,474,0,,0
0x304a97c9a85c92c93ca24e0a85b69f892b67355e,27119.658491,1803,729,0,,0
0x7f35ba1a94d77023ca997379193d5af925f2b1fb,27067.816429,277,425,0,,0
0xf84d5d1863e9c0962be79acf42d1bd5b9341bfb4,27042.056547,59,465,0,,0
0x25ee6c3d31cd154d0ffdda114874577e1ec54744,27017.929246,343,757,0,,0
0x004ca129c71da487afd603bb123b12398a3c5a23,26990.665861,3023,460,0,,0
0x391e45314c4425cb1feac28b19c589d4f4303e54,26948.976143,908,919,0,,0
0x3462d4c8022b31e4f93e5816a32ff4623234732f,26946.825703999973,719,703,0,,0
0x8e9358d6381a7edb4cd745ed8be57c2d8b3fa565,26935.003417,0,,0,,0
0x1111111254eeb25477b68fb85ed929f73a960582,26897.942014,0,,0,,0
0x27d4a79f9096f1b337de23d089d27c0eca313979,26886.39484099999,569,561,0,,0
0xea2c32c03575433d04898deb28db2f17d710b60a,26876.919375999998,0,,0,,0
0x0bc3d3b6ab0ff696909ef63e6d89afe09c3eff7f,26848.243798,525,1045,0,,0
0xd0bc3d21b15da98e74b44a9548b5e0925f57d499,26806.489235,96,841,0,,0
0xa959e09038f93afe879748aa66b87133a9d1b89b,26729.504087,15,191,1,64,26896.46587
0x10a95a83a0188f14d51cc4be497a95b15053fb5f,26726.423188,98,729,0,,0
0xe3e1d002fdce752d5cdea2a8b3e220fe229451ed,26682.818387,281,878,0,,0
0x8410f253b0a9b2ae89d71363895610e74ebd160a,26682.436804,451,939,0,,0
0x24d197db5f5963084c85b4dca98e4acaae83bf16,26662.043910999997,467,415,1,47,4064.415049
0x9832dbbaeb7cc127c4712e4a0bca286f10797a6f,26641.708769,1932,1396,0,,0
0xf3c9a9c1c5370e989805d7c13a1559678a8bb3ac,26623.508166999996,2230,738,0,,0
0xe41a2b194f15aaae7500421ecb71e39c5be26bfd,26565.547835000558,703,744,0,,0
0x83c1a7fbb17dfb1215c2c7357d0d9dd507656adb,26443.209040999995,53,880,0,,0
0x2c741535f0fbdad104a6036f5ae2b3dfc333f738,26418.469525999997,110,207,0,,0
0xe88bfde30ba701abb056ecb5a6426d309b693590,26292.062183,32,2001,0,,0
0x93beca36d5bcdc7be0f9ca38b1b5f5f5292aa859,26195.737950000002,1437,979,0,,0
0xc0164c6689a7a2c5ccc4050339b06aa85a7f28b1,26183.65417,42,1352,0,,0
0xb9c29c5821e6aacea3bfc9d656833ea570d6ce28,26173.716325,154,1123,0,,0
0xcebf723c810419d94d0c1b35d5666e0488173a01,26171,4,245,0,,0
0xa4f99dd9a7bf9f010957e76833f8a632cef30fe0,26162.695843,1796,1159,0,,0
0xf6bc7583a190723b383f77d3d221192e2bf83a0f,26157.493151000002,125,874,0,,0
0x207a3d05eba0c0a3e0e5c94d26a6e3b432dcea02,26136.963453,95,377,0,,0
0xf9feaad06ba9330caf78f9365e4aaa13a9449def,26108,111,338,0,,0
0x98188997621626e4046f957df764957b783928f8,26084.274047,740,1194,0,,0
0x2142f302af1dbeed7c74a9c7efd5b787a21788f2,26050.127344,3,666,0,,0
0x9a58250bccf7800f87eab22178ea86af7b44ad08,26037,85,298,0,,0
0x6c63f89876112e6c7f68e46d9347476e29d5098b,26034.435983,1042,1190,0,,0
0xe4414756f4115aa1d83294ebab73910e6bcc0206,25997.413791,6,44,1,49,26060.576973
0xd75cf6bbe2642028fad1d65c5b998aee8caef208,25996.097453000002,53,724,0,,0
0xdfcf36f5c9b254cf08612ee6db9140a9be798176,25994.08129700001,191,941,1,123,27688.767071000002
0xd9d1c2623fbb4377d9bf29075e610a9b8b4805b4,25985.47295,6410,769,0,,0
0x2ee8670d2b936985d5fb1ee968810c155d3bb9ca,25944.746422999997,3205,1400,0,,0
0x5f0ffc1e29e9d9a3df918f7b0637db49c54feada,25932.018108999997,930,601,0,,0
0x30fcc89db9156a1ace72c4d671dd08ba69af9901,25927.648106,2217,721,0,,0
0x7a82d89ba1fbe691ade48bd2ab893adfe635fb73,25924.679512000002,42,162,1,56,25113.7613
0x5a34f25040ba6e12daea0512d4d2a0043ecc9292,25899.985255,1132,1867,0,,0
0xda166289b6bacc61b77bb78a2cd4642f21932797,25867.718555,52,602,0,,0
0x5e95b00eb048ba226e37f5fcbab2ebd8b530c83b,25848.298887,865,531,0,,0
0xa88697d2adedecf847713764ab55b629ed7789cc,25842.292575,2047,1154,0,,0
0x1b88ed874bd1bed05efb4ed6a3a1b6d9c49b5e41,25818.774403000003,94,1889,0,,0
0x5498f662c60668f29f1f08fb3c0d175bce8c2f91,25804.626835,80,936,0,,0
0xaab5e3f869f4cad58381fa70a9040f3df0541f79,25763.296718999998,42,656,0,,0
0x80bfabc236fde7da1e74eb809741f5a07f09e796,25717.812270000002,315,769,0,,0
0x33864a4d6bde5557e977edc4872f1a992c71b003,25656.183355,179,695,0,,0
0xf62405e188bb9629ed623d60b7c70dcc4e2abd81,25606.007935000005,2605,991,0,,0
0xb59cc246218d25bcf5a2613b88e6ff6cfae0ea77,25588.701107,113,974,0,,0
0x005d64b3fedd6d53edf19142087d51c7ac6ba595,25501.428994,2882,1838,0,,0
0x8ca964e7dba52deb032a3fd99740bd100058a77c,25500,495,1262,0,,0
0xf7b18e107eb36797f4ce36de756630b9c30969ad,25425.20479,8827,1874,1,37,25878.284244
0x88cc7e7e8812c00d5cdb61a605d35eba91dd0ece,25390.325283000013,336,922,0,,0
0xbbd4043f7c07bb2d7eb0deb17ba13a615dfacdf3,25361.652058,34,756,0,,0
0x125b8e6f1d7e85eac84f2c0dbff46965b89bb1e7,25354.781514,66,1412,0,,0
0x1963203759f5c5eb5c5c916b3509c9f26dd0381a,25345.538572000005,1253,694,0,,0
0x186d48923cea2e2a7b4ff9a35020abffa41b0352,25320.06181,80,919,0,,0
0xdbba5c9ab0f3ac341fc741b053678ade367236e6,25295.892125000002,511,767,0,,0
0x0574215b0a39119c84ca17f1ec83418eeb5ada8e,25273.14094100005,2850,930,0,,0
0x3574fec22c207591ee7179031e62faf92b990a31,25208.043789000018,222,788,0,,0
0x06fbe5d776905ea91899b273e4b663adf58597eb,25201.543414000003,1341,1035,0,,0
0x830f21710eaf94a1c14484e48d9b34206c263dd7,25148.203720000005,1022,699,0,,0
0xc2458e55e8021c484b468f6a4ac858f6eb0e644b,25135.80217299999,631,863,0,,0
0x66641d903db3bcad08d66cb222ed0a6205421ec7,25098.655451,580,775,0,,0
0x8e918ac0f1d8b5c298a3914feaaf4c733671b0b2,25083.664775,804,582,0,,0
0xe5bfcd54860f278b9e52b1c3c98f302fd86f111a,25076.747558,24,504,0,,0
0x1c0222a02218d3ce7b02baab980205732bd06405,25024.78513,105,231,0,,0
0x1ee7f9e271c5b6bbe4343b2eea1ef0996e87927a,25020.940912,311,709,0,,0
0x6d2bd2272f1637c5efe123ea79ec7790eb79e290,25000,0,,1,35,25000
0x09fcfedf33307a9503d50779695c45355e01fab7,25000,0,,0,,0
0x530e81d8e4c72eb2446b92cbe371d7014276954a,25000,792,878,0,,0
0x304cb7c3a9a79d11fb6f12b7c7b6519060137288,25000,375,782,0,,0
0x38d52da0103780754a0673b8536aa4beca58ccb5,25000,9,428,0,,0
0xd585d4aa8a7c56dd8ea03041bd5c2cf08a054465,25000,37,682,0,,0
0x19948f8fe3ea07a45a445972492e225aaa7c9a10,25000,0,,0,,0
0xb2eb35639588082eaa259c3f527c2f31160067ae,25000,0,,0,,0
0x446260105bbcb847a853363092e91f101527b621,25000,362,692,0,,0
0xe588ccbfdb206bde7b1288c7a46b8a33c9f8a363,25000,123,664,0,,0
0x7fe64c89a92094dedefedb8216191ee1159b3f7d,25000,135,862,0,,0
0x58b80ff10946cfda425c81f8619c6c1615a517b5,25000,763,742,0,,0
0x50f47ba57d0ed5fc322291f343fefb5939484901,25000,373,1273,0,,0
0xb8ccb3596e361f9b43b8b926e5ab307a060edc3b,25000,639,616,0,,0
0xfb7503b4a8a6fc13ba131f94ad5c1e529b831f9d,25000,8,690,0,,0
0x98661c8063e86d819304be53a9d42271b4a8ea3d,25000,121,2000,0,,0
0xfab841d489700fc364989a213f0990e7ade74133,25000,6,804,0,,0
0x887a2ebe6dc68d15a57644f2fb1a0c642a82fe6e,25000,437,912,0,,0
0xe4cbd73a353c11030c98b4166cba7afa594895b0,24999.848985,300,750,0,,0
0xe9a069b44ba409aa01f490e4236f042c302a7aa2,24989.567743,169,882,0,,0
0xcbf19248753f2ce5c81a50565f514ea556718050,24980.53319300001,98,762,0,,0
0xf0a2da04f21d743dc73fab07d1796f4362ecff68,24975.505081000003,325,2112,0,,0
0xa0df8c71afd25ecc6a657860d16975a6c422f05e,24975,4,505,0,,0
0xdafe589423c670ac980154b4b187a325c792d0ab,24973.732312,192,687,0,,0
0xed3d7456997d9af7d284230b5017b35d140da798,24948.347870999998,1514,811,0,,0
0xd932e55f150942d223d66f0bf3a48d8b7c37feac,24940.517830000004,88,960,1,123,25360.062417
0xceee7adc8f403661fc2d72471a6e20631a5b36bf,24934.839972,917,1109,0,,0
0x1481120f8960eafd2e48e319dce6c5928e4d0441,24927.449038000002,242,1284,0,,0
0xb2054a684dadd7fe419892039ea68d17cc526780,24900,49,391,0,,0
0x5f8db6a165b34d3c7c4eef1e690ef98faa503870,24895.414461,350,711,0,,0
0x5b00f3d1644ff3106248b2c50505a67abf31efff,24868.48486299999,4302,872,0,,0
0x3149517764b6afcffd697db9f866c7d6b4cf2474,24750.301499999998,639,781,0,,0
0x5b144f7f9cf88c762b546766367e2f0a90424acb,24712.488643999994,125,342,0,,0
0x4730fd5720754f9d395a6cf07f66ee8fa92c4b8d,24701.82082599998,91,766,0,,0
0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,24655.810801,18489,958,0,,0
0x680cfea894cd0bd8491c348795fa791f7386d235,24625.44378,209,224,0,,0
0x318098f509d52c2f528112126387b6d7b1b96a91,24611.877304,63,106,0,,0
0xd984d39fe804461bdd83b7d03cee424b14a4f21d,24580.91642300001,565,763,0,,0
0x856565db827588a88780454863f98a4a323e13aa,24545.433711,2684,1782,0,,0
0x11caa4d81eb3be61fd171e1560f66bca7933ede3,24539.844154,84,726,0,,0
0x78fde612802f86c2b4fa56f0a09c01315073802c,24521.784047,427,908,0,,0
0x64b0c1918b4ffd3a77835229a69c01ce3219a58d,24487.532808,185,740,0,,0
0x467a6e64b6bc50095ba96b168c6b785ab90f15f1,24483.061213000008,143,684,0,,0
0x03f1c2cdc2646b4ced7bcf2c4a9824741eb66958,24440.402991,279,462,0,,0
0x3cd26b0b9080f2e9362da239fd47cb9a0c3e115d,24408.686968999915,298,640,0,,0
0x624437ac1fc115561ef93bb41261ccce9bd21e72,24383.848092,270,337,0,,0
0x8167d9cf70077fb3984d87c85971cb79182d7781,24366.359554000002,45,695,0,,0
0x5680589efd50d8170e11b7ac26839dc24fc28975,24361.028758,96,792,0,,0
0x56fa49538111351819567b611cb46560d0777a03,24360.511694999994,0,,1,56,1195731.516508
0x86722028e1e778cfdfaed0767bd9816a7bc67f76,24312.659989000003,745,793,0,,0
0xd555ba98a50ec82d86d17271e6aeec259cef0de7,24287.522261,94,742,0,,0
0x49084125e425ed84a81e97f866043ba413e959b9,24219.665659,1104,945,0,,0
0x9e7639cf80602f32097b666a416062d0dd66a152,24095,83,2502,0,,0
0xc4d50a67ad8158295a10dd77fd637f7288adfa7b,24085.465179,581,902,0,,0
0x24e96c09c992cb17b7736a7d65349a3c169f090e,24066.952916,1518,978,0,,0
0x7657ff00ddc858a31b9f286af47097b98ba4a847,24064.272193999997,270,840,0,,0
0x58e11792d0637540ab1f430e4659693659ea2734,24017.56843,1741,1204,0,,0
0xac59adacfc64339dd1be47f50d77389deb552cb2,24007.974659,260,700,0,,0
0x60eb6c9f71c61df4955581b312be977c8221b330,24000,52,133,0,,0
0xb6312ac4a2aacc9c346e2bfa4aa505fb5749bde1,23993.201916000005,75,651,0,,0
0xd54cf7019d0c3159807ccf29760b68de0aa43040,23989.345715000003,65,165,1,79,24109.12778
0xe0382e6c1d5bccd7c4b318a55e40ae052050bca2,23980.086863,86,502,0,,0
0x84cb444ee6ac2a13acb65bbac8e1498238a8b523,23974.595293,43,736,0,,0
0xaead9e75b8457423121b3c7ee72bc60342dd3d52,23934.78589,68,385,0,,0
0x121e201d68e3b3f57aae7a484daa2ccccc932600,23875.050419,12,133,0,,0
0x5162514ac7a6ac06a98095be7dbd9dac3a68df47,23837.211422,50,731,0,,0
0xbf5453ad9457dd0941be5f7cb083cf37d1d7775b,23836.028065000006,187,898,0,,0
0x3ed66a594d77f421f4d785036432f84fd742bcb5,23832.843861999998,219,640,0,,0
0x2c1e838961d919366dd5b7118b902c33a35eca9f,23827.714522000002,1226,947,0,,0
0x25048a365e3f3bd4137ac4b248ce782c28d671fd,23825.244052,268,795,0,,0
0xd1c04737c664b1baae54021fdbd22b9841c5d9dc,23780,469,1391,1,54,25521.472897
0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,23762.161391,265,2095,0,,0
0x5b2e846fed34400177ae8f46c3f4934b4388c8c7,23757.4422,1630,831,0,,0
0x18d26146aeffcd1e49d8c06b5064605114feb354,23744.501262,60,1010,0,,0
0x85ea1f1bd413b9fd797b9128e4aa6f81a5300701,23740.62143,47,671,0,,0
0xcaad4c5737ff411409b094aae34a54a6885e55e4,23705.558683,3889,781,0,,0
0xd37f7b32a541d9e423f759dff1dd63181651bd04,23703.152546000027,2843,790,0,,0
0x20576cef6b2ee08643d45f84c07b0d8d964f12f6,23701.753708999997,258,512,0,,0
0x298afe764ceade43ba80ac4390195e8d9451d6ef,23652.023769999993,834,1582,0,,0
0xca89981b9bc838c2bafd43e5eecaba205c69cc2c,23573.32,9,351,0,,0
0x6fee095651ca4f85d282e5b647730b6a53fd9c13,23570.586659,1090,2029,0,,0
0x2fcda75f0038d54bd0f0d88d5db2a62ea298af36,23561.071687,4027,1532,0,,0
0xb4ab9ccc51d5e8532da753aa71aa0bdede948e63,23429.501912000007,367,335,0,,0
0x7b505d4ac6ab4cdf3ff86c48ebf4b3645377817f,23424.800014,1487,936,0,,0
0x5d0ac389c669d6efe3ba96b9878d8156f180c539,23363.28975499996,4217,901,0,,0
0xbc67078be8afaa8ed0db8adf6d0e846b4550e417,23346.680084,111,431,0,,0
0xe80f4f9720df38c7d97dd20d003e048892e6de36,23336.051117,29,759,0,,0
0x2c591a093a29678b7cecb000bec5ff8dd15cc6ae,23327.380470000004,289,625,0,,0
0x0df7e892f545d164c40dc7dbf0c87bd69de732fb,23249.855945,81,449,0,,0
0x4c4b17543e24106201b3f7c888918c5a478bdb3b,23211.554075,125,652,0,,0
0x9da17502d7105f9bf06b84b5ba1d163cea21f937,23125.597044000002,1584,1917,0,,0
0x9e402e6e1232cfcd33f242e931ccc81b339b7619,23085.418747,54,228,0,,0
0xe4a498e0266eca4ec4241ef30f2314c7fede1027,23079.957013,26,519,0,,0
0xb8b5678fb2ed1df5f8e04dd418d255796b97e6c1,23077.279868999998,721,1318,0,,0
0xb36ad64e62e195e711d8c22f9d191c035266abba,23059.82446,25,552,0,,0
0xc6a8f0f8379f06ca34f2f9a76864278105a6b2f3,23048.818467999998,2305,1806,0,,0
0x0c4b65beadb705b927ab68a1b00055f74579f997,23038.606664,244,686,0,,0
0x26f157dd9e3ad2a68d94f6225d6a8d1cad4a850d,23033.097084999994,1187,982,0,,0
0xc92d60af8001b1070ce40337205af18a0bbed142,23031.157159000002,793,1091,0,,0
0x41cb197c82296a3f8ae84f00eabe25d1c50ca8d5,23020.258245999998,84,663,0,,0
0x44af8bfd575ba95b91211242b74222dd5802e6fd,23000,423,634,0,,0
0x582e95810e828221ca4c628c700e6d2d6812027e,22998.233785,29,760,0,,0
0x70ef2ac4f6c2549cfbe96f7e6dc0cd04c971c105,22938.234852,0,,0,,0
0x0011498ade68342362e657a33044e40c4ce9e1f6,22933.033883,316,553,0,,0
0x78ad1247d268ede006c6d9857fcc5a35a9068f2a,22875.497344,237,2044,0,,0
0x03236093522cdcbac662ffbebd6a951349082b72,22814.938516,1372,2139,0,,0
0xb2812370f17465ae096ced55679428786734a678,22804.23528,1291,844,0,,0
0xfcba7b991c337e78f5f36d5b37f229630d9cacd4,22761.515889,44,79,0,,0
0x6c9aa7f81bf9eb91c51f54304f5da0aa90bc503e,22760.67318,15,687,0,,0
0x3520124ffb73e81672547e008404ee324edef5de,22728.949285000002,67,621,0,,0
0x9c0d72f2ac26420cb7eeb155bf401b672840e87b,22725.984869000007,3120,1026,0,,0
0xc5327054b7ac55907b593a95fad73a5092ababd8,22707.313885000003,634,1125,0,,0
0xfbebc529367266038a1e8be0a0bb7069e792e80d,22684.251870000004,105,599,0,,0
0x0326b6b33395c78fdf398309de5f9527167b57a6,22632.233611999996,201,673,0,,0
0xa8672b39e3e184f0fcaadc7f346f88b903b64560,22621.956578999994,130,840,0,,0
0xc2cabb33ad896375cc6bd686dbc70030ebc5cf4d,22619.736794000004,1240,789,0,,0
0xea5ed53ec1244a1baf72086c6f5726b1dd913fdc,22588.434782000128,3794,818,0,,0
0xa3f649ecd0b4ac7e6821f33f1f7a9aff2d866fba,22476.794201,86,941,0,,0
0x821de7d05e7d4343b9d67abbd7f1673add081151,22476.273541000002,233,1043,0,,0
0x3bcfabbcb975da59346975162b9c12d62466c315,22405.585993,122,1584,0,,0
0xeaef162d982af415b552d336111722c652a20f1f,22287.578963,66,787,0,,0
0xdb53fd872368c4d72ebb814b1e5d7b1babe2b834,22285.457613000006,421,1217,0,,0
0x63112b732e20f7015e4e362b9e66e1bab211689c,22219.72659,36,669,0,,0
0xfcf4d9e7157720822f014b0c4136b2f905a51921,22200,54,964,0,,0
0x74e07962ba7ff426d3644ca66f6822d297989989,22138.006606000003,42,430,0,,0
0x41f0c2e1c071dcc834b80aa1a29b81e5a31c4bcb,22130.947996999137,734,1533,0,,0
0x99e548878efaa0ee81c17b0fcda1a3590c31fdb0,22106.67052,162,439,0,,0
0xcfa1ba3d4e67fe3cfa10f83ef8f18a92c8ce1a2f,22053.667782000033,0,,0,,0
0xc23f1fde9e8ac82105d14aa7d33406ab442bbe84,22051.226409,13,249,0,,0
0x798f73c7df3932f5c429e618c03828627e51ed63,22001.997750000017,2727,1124,0,,0
0xadf5e32eb413e62dc072aa5fd12f19a115ac3c12,22001.342512999952,274,2034,0,,0
0xcb63e4f7080506fcc33fc44072a3600bdd81f165,22001.103965,9,115,1,96,22031.73605
0x1a87ecccd4c00f11cab33c7309238950c1f5bdb2,22000,10,545,0,,0
0x593396a9770085ac84a8c066018dea1473fe29c0,22000,922,988,0,,0
0x420e485883bb90146c9d086378f8a20b1b7e8687,21997.514633,200,277,0,,0
0x530ec4dfad3b90fa4aff1a4702c23624f22d6f30,21972.7196,74,764,0,,0
0x9ca9dc54b793928d7a0b0ebb2413d74ba3771d90,21940,32,232,1,50,11948.06627
0x82d7af30ff42e74af63f6136be38cbcb5faef70d,21933.022545,78,714,0,,0
0x452e4d7fea55d8e329de4628cf016c4edf7dc723,21904.952277,54,575,1,53,22066.195508
0x4515957daf1c5a1cd2e24d000e909a0ff6be1975,21895.985181000084,4817,813,0,,0
0xd99ab8ec724407f94b494bf92b009b57b92f849b,21894.378812,993,787,0,,0
0xd3cc80f4147ab7190c6380202ef58bcb220df3d7,21833.263514,620,625,0,,0
0x0014dfac19477a83d7354e6eaac28642c1959398,21759.832243000004,658,2086,0,,0
0xe943ca883ef3294e0fc55a1a14591abead1b5927,21754.691312,1234,1912,0,,0
0xba77fb092e707a5d4dad10c4a26407ec272560b1,21580.35682,204,960,0,,0
0x9a6f4fe539e080f5069088855c48537e26471c1f,21513.801133,23,624,0,,0
0x2c62d107d8975456f61789ecbcb42928aed55fb6,21487.030046,161,711,0,,0
0xf3b1375101697d53488be2d9caa6530c0a6d16d1,21477.7144,5,407,0,,0
0x61f6dfa108b8fb610fefacf08c5f439385fd1c28,21471.042412,14,672,0,,0
0xd40cf42966526f459a6300cbfb2e91c52ca8d4bc,21470.705402,932,1837,0,,0
0x3d5aeff2ef3e0cea80f43340215d6bdfc8b336a7,21455.748305,1104,1248,0,,0
0x19d164fec143ac78097283413d3ac582bc71e79a,21445.290339,1558,902,0,,0
0x4edaa8c329f1f72e10a64a3d7454fa277332371b,21392.720418,502,918,0,,0
0x869b39f7bf3d320e2b6facfdebc0bd475bdec306,21284.854888,864,1979,0,,0
0x1cc7d14e50303e582b23538c97f1d58780644d9b,21252.805963,196,781,0,,0
0xf705b9ba1908ca505537f309b08e6949c1b8f31f,21233.898164000002,1292,856,0,,0
0x3c803a58e42d5e78475b185dc9b055df16e86c6e,21203.703125,899,962,0,,0
0x06c8aac97caa0e19ba9a2f402ecfb9c2e944af63,21161.334024999993,1449,910,0,,0
0x0ea439da1522f2eefeeab963d1c06afe4b7d6e96,21144.016729,34,183,0,,0
0x88d119fe72d82592647106e29322aad0de23bc78,21126.48943,36,182,0,,0
0x421a9654c9b65c4138fe9b1e613bddef92b6507d,21113.040517,479,1462,0,,0
0x57d1860364d87caaab228bfbbdafee59c44e4226,21094.504944,449,1267,0,,0
0x5083d61c0a2f63e634fd618a143691cfc11f6035,21078.125513,39,242,0,,0
0x000ad8f56d3408abe29466189612d1b7b19e4420,21052,149,1213,0,,0
0xec53d52f89ac4d2ec33dac830c758d1dd2564c7f,21000,18,103,0,,0
0xce78c76d9ff021f3e51418b52afef65d1ec91440,20994.903526,174,640,0,,0
0x084fb4b761d83a548c9b54a06d281f5947a67856,20994.223332,555,853,0,,0
0xc9cece53f65ebf7a68ad1357eeeaaa92cd97f10c,20954.519193999993,233,474,0,,0
0x77aad3ba9c7c35ebd744a1e8c79d0f8382047832,20952.165833,216,867,0,,0
0x2db3865a9c07a651f5309525dd9f991cca9984f7,20945.365536999998,1229,1527,0,,0
0xb5be1493904d51ef0f36ecd7a77f8130af29762d,20862.670958000002,239,685,0,,0
0xb618aacb9dcdc21ca69d310a6fc04674d293a193,20781.733989,8182,2115,0,,0
0xd5d9b6f5ee9b87e8a5815d8e6910a0148170e0a6,20778.463541,0,,0,,0
0x0364c42a15c2cc3073eba1e11ee5ab0c6a1b5b40,20759.19471,0,,0,,0
0x2ff2c6b09da200b3af5dee6d1c2656210b203f1d,20679.701406,819,1153,0,,0
0x3db9168e8268f512de9dded2a728b086c7fcae32,20631.662491999996,610,1129,0,,0
0xb3f0e0be6c406f9a7e54fa5a8ce6ec2c6e1a2844,20631.498378999997,60,662,0,,0
0x92d6ff4d617970859a147866c789e979cc282d38,20548.915259,16,217,0,,0
0xa4e5db7566f2e24dcf2e6bd4c3bcbd88ceae35b7,20542.336784,969,949,0,,0
0x60778a441ad4cb16bda2196f856cfd1b8c9fd181,20458.27990000001,539,521,0,,0
0xddf0ed65c929c88229fa1f92e282f3dfd967dd3d,20453.504857000004,31,747,0,,0
0xfe93a555d1e7705ecfe44f81474fc5daca489c2a,20452.45007800001,0,,0,,0
0xb034b8be9bbb08f6e87c2e642f2a6d28963cedcb,20423.947099000005,398,900,0,,0
0xdb2d93e27627367f014fe5364702dde84c8eec58,20415.17772,328,776,0,,0
0xe9ece842f99962a1416cd6142240e790e5668360,20400,6,643,0,,0
0x36072a7685a61fcc9b8a2936dfe709be97e3024c,20384.768723,66,455,0,,0
0x855a52236ea1fa4fcba705d89a9ce3d84a36fd4d,20374.942246,24,153,0,,0
0x0f497f41cc325fab12218782175b208f98b6f2c1,20340.408092,73,217,0,,0
0xe4ad6e156755a1dbd144e819ffe14be21b075648,20318.946862999997,600,1920,0,,0
0x5b192f6c674fe0ebb92ef32814e371919eec975f,20288.219167,23,553,0,,0
0xa9fc884430b4d28253ef198c9730f65b2062549c,20285.198329,32,170,0,,0
0x83ac17696774768c26e48a98d115b5eccbf81a86,20281.26289,781,747,0,,0
